name,author,date,stars,title,helpful_yes,helpful_no,text;;;
"Salted Caramel Core,SadPint831,2018-06-30,2,""Disappointed, false advertising"",0,1,""First time buying a pint of salted caramel core. I was so excited! I immediately noticed a lack of blonde brownies and about half way through the pint, the caramel core disappeared. It looks nothing like the picture! There was a total of maybe 5 or 6 blondie pieces.""";;;
"Salted Caramel Core,KirstenBuckeye,2017-08-05,4,""First time wasn't love, second time was love!"",0,1,The first time I tried this I thought it was wayyy too salty. I gave it another try a few weeks later and I love it now. The trick is to have a tiny bite of caramel with the ice cream since sometimes the core has a lot of caramel and sometimes it just has a little.";;;
"Salted Caramel Core,Kuhree,2018-12-31,3,Incredibly Sweet,0,1,""I usually get salted caramel core when none of my favorite flavors are available. Even though it's a last resort for me, I still enjoy the sweetness of the vanilla, the chewiness of the blonde brownies, and the incredibly rich caramel. It blend together perfectly.""";;;
"Salted Caramel Core,Willcgo2012,2020-04-26,2,""Great concept, salty execution"",0,0,""I really love salted caramel and blondes. I think in this pint, though, that the caramel is wayyyyy too overpowering and there are too few blondies to enjoy. I ate around the caramel, but as the core spread through the rest, it ruined the ice cream in my opinion.""";;;
Salted Caramel Core,Anonymous person,2019-10-29,3,Not enough Caramel or brownies,0,0,I think it should be a little more brownies and Carmel all the way to the bottom so you can have a little bit of caramels and brownie with each bite after a few scoops mine didn’t have any more brownies like it was only brownies in the top layer of ice cream;;;
Salted Caramel Core,Ericb95,2019-01-25,2,Lack of caramel,0,1,I bought this for the first time tonight 1/23/19 and was super excited because I love salted caramel ice cream. Upon opening the product I noticed that the ice cream had no caramel in it whatsoever. Highly disappointed especially for the price of a pint.;;;
"Salted Caramel Core,SlimDaddy,2017-06-15,3,A Caramel Lover's Dream (With A Catch),0,1,""This ice cream is very tasty with the caramel core. However, my core only went halfway through and then stopped. I also wish the chewy bits were a little more flavorful and thicker. Other than being cheated on the core, I really enjoyed this ice cream.""";;;
Salted Caramel Core,Hanna,2019-02-05,5,Best Ice Cream EVER!!,0,1,I have been obsessed with this flavor since the first time i had it! It's all about balancing the sweet cream and the caramel! Too much caramel might be too salty but too much cream might be too sweet. It a balance and extraordinary once you find it!;;;
"Salted Caramel Core,Kaohinani,2019-04-16,5,MY FAVORITE,0,1,""This is one of my favorite ice cream flavors of all time. The caramel is yes, salted! But I personally love the saltier caramel with the sweet creamy ice cream. And the blondie brownies are so YUM! I will be sad if they ever stopped making this one.""";;;
Salted Caramel Core,Jaclyn7,2018-04-21,2,Barely any blonde chunks and core stopped,0,1,I was so excited to try this but I had barely any blond or chuncks in my ice cream and the core stopped half way through!! I thought the core was supposed to to all the way to the bottom. Very upset and this was my first time trying Ben and Jerry’s;;;
"Salted Caramel Core,cdmccune,2019-04-17,5,Best Flavor Ever,0,1,""I love this flavor, it is now my go to! It is the perfect mix of sweet and salty, only sometimes issue is that the core occasionally stops before the end of the carton. It doesn't matter to me though because I still love the brownies in it!""";;;
Salted Caramel Core,Boommm,2019-11-27,5,Love this ice cream flavor,0,0,This is the absolute best flavor!!!! I love how creamy the ice cream is. The brownies are absolutely amazing full of flavor and very soft!! The caramel is super salty and sweet it's SOO GOOD I'm obsessed. Don't ever change the ingredients!!;;;
"Salted Caramel Core,Shane,2017-07-26,4,Salted Caramel,0,1,""As somebody who grew up on Ben & Jerry's I have been spoiled by so many delicious blends. However, this one was very tasty, but disappointing because the core kept getting smaller until disappearing halfway through and so did the brownies.""";;;
"Salted Caramel Core,Jan2018,2018-05-12,2,Great flavor but not much of a core,0,1,""Unlike other reviewers, I enjoyed the flavor of the salted caramel. I didn’t find it too overpowering. I just wish the core made it all the way to the bottom of the pint. The pint I ate only had caramel at the very top""";;;
Salted Caramel Core,Dominique,2018-12-22,5,Amazing icecream but needs a little more brownie,0,1,I brought this so manny times I love it really but the thing about it is that it needs a little more brownie dough in there and honestly I love the Carmel center but it’s just the brownies that need a little bit more;;;
"Salted Caramel Core,Amanda,2017-05-12,3,Where's the rest of the core??,0,1,""I loved this ice cream when I stared the pint but not even halfway through, the caramel core just stopped! I had to be a bad batch because no way that's how it's supposed to be. Sad because that was my favorite part!""";;;
Salted Caramel Core,Nina,2017-05-08,3,Not enough chunks,0,1,Bought this last night and while the flavor was great there were literally only 5 chunks of blondies throughout the whole pint. I wish there were a lot more as it would have make the eating experience more enjoyable;;;
"Salted Caramel Core,Ice Cream Fanatic,2017-06-26,5,Wonderful ice cream!,0,1,""This is becoming my favorite ice cream, and one that I have come to crave. The only thing that would make it better would be more of the caramel - Ben and Jerry's makes the best caramel in ice cream I've ever had!""";;;
"Salted Caramel Core,Caramel Lover,2020-04-24,1,No Caramel flavor,0,0,""I love anything caramel. Tried this flavor years ago - core was like creamy salt. ! Gave it another try recently thinking it may have just been a bad batch, but again, nothing caramel about it. Will not buy again!""";;;
Salted Caramel Core,tktilly,2019-09-08,5,Love This!!!,0,1,This is one of the main Ice Creams that I purchase from Ben & Jerry's!! Absolutely the BEST is you like Salted Carmel. I do not understand why the rating is not higher??? But PLEASE DO NOT REMOVE this flavor. <3;;;
Salted Caramel Core,MC Sea Salt Jesus,2020-09-19,5,My Go-to Ice Cream,0,0,I buy this all the time because it's so delicious. The salted caramel and blondies create a tasty melange of awesome flavors. It's my favorite! I highly recommend it!!;;;
"Salted Caramel Core,LillyPad123,2017-07-14,1,Least favorite,0,1,""I bought this last night, the """"core"""" barely even went halfway down the pint and there were only a couple chunks of brownie. Didn't even finish it, lacked excitement as all i was left with was vanilla ice cream.""";;;
Salted Caramel Core,naat,2019-08-16,5,ABSOLUTELY AMAZING,0,1,this is the best flavor of Ben & Jerry’s by far. If you’re complaining I don’t trust you; this is seriously the most addicting flavor. If they stop making this flavor I’ll cry. Soooooooooooo goooooooodddddddd;;
"Salted Caramel Core,AnnArt,2017-08-28,5,Love the caramel core,0,1,""I'm a big salty/sweet fan so this ice cream is perfect for me. I see people complaining about how salty the caramel is, but that's honestly my favorite part about it! Devouring a pint as I type this review.""";;;
Salted Caramel Core,Jadira16,2020-05-11,3,Not so good for the first try,0,0,Today was my first time trying it and I’m a little disappointed I thought this would be “ salty “ but NOT THAT EXTREME SALTY. I wish it was less salty don’t get me wrong I love caramel but this was to much !;;;
"Salted Caramel Core,create_world_peas,2018-09-19,5,Love the salted caramel!,0,1,""Due to health issues, I cannot eat chocolate, so this ice cream is a lifesaver! It's sweet, the caramel is outrageously soft and delicious, and the brownies offer a great bit of texture. I love it!""";;;
Salted Caramel Core,KayJay,2017-09-22,5,Seriously Delicious,0,1,I think this is my first time writing a review for ice cream. But this flavor is just amazing. The chewy brownies are delicious and I love salted caramel. Perfect amount of salt in my opinion.;;;
"Salted Caramel Core,litig8rij,2018-12-26,5,It's Very Simple...,0,1,""If you like Baskin & Robbins' """"Pralines & Cream"""" ice cream flavor, you will LOVE Ben & Jerry's Salted Caramel Core! However, be careful: It will add the weight on you -- it is just THAT good!""";;;
